persona_id,article_id,price_sig,prices_json,draw_id,response,ts,image_path
P019,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.12, 0.11, 0.105, 0.1, 0.099, 0.095, 0.093, 0.085, 0.08, 0.06], ""reason"": ""Rarely buys trousers and prefers dresses; skinny low-rise style less appealing at my age. Lower prices increase chance but overall purchase likelihood stays low.""}",1779894917,images/399087015.jpg
P022,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.18,0.16,0.15,0.14,0.14,0.13,0.13,0.11,0.10,0.07],""reason"":""Older customer preferring dresses; super-skinny low-rise jeans unlikely. Only buy at low bargain prices; probability declines as price nears typical spend.""}",1779894918,images/399087015.jpg
P018,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.35,0.32,0.28,0.26,0.26,0.22,0.21,0.20,0.18,0.24],""reason"":""Prefer classic trousers; super-skinny low-rise is less appealing. More likely to buy only at deeper discounts or familiar $20 price point.""}",1779894918,images/399087015.jpg
P020,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.18, 0.14, 0.11, 0.10, 0.10, 0.08, 0.07, 0.06, 0.05, 0.03], ""reason"": ""I usually pay $8–11 for H&M tees; I'm price-sensitive. I'd consider these jeans only near $15, likelihood drops sharply above $16.""}",1779894918,images/399087015.jpg
P017,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.11, 0.10, 0.09, 0.088, 0.087, 0.075, 0.073, 0.065, 0.06, 0.045], ""reason"": ""Price-sensitive; I usually pay $9–12 for T‑shirts, so I’m unlikely to buy jeans at these higher prices. Chance drops as price increases.""}",1779894919,images/399087015.jpg
P026,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.40, 0.36, 0.34, 0.33, 0.33, 0.30, 0.29, 0.27, 0.26, 0.22], ""reason"": ""I prefer trousers but not low-rise super-skinny. I’m price-sensitive; deeper discounts increase likelihood, probability falls as price approaches my usual paid range.""}",1779894920,images/399087015.jpg
P023,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.43,0.41,0.33,0.31,0.30,0.26,0.25,0.22,0.20,0.11],""reason"":""I shop trousers at H&M occasionally; prices within my typical $14–16.6 range make purchase likely; probability falls as price exceeds that range.""}",1779894922,images/399087015.jpg
P027,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.28, 0.22, 0.19, 0.18, 0.18, 0.16, 0.15, 0.13, 0.12, 0.08], ""reason"": ""Price-sensitive buyer used to paying $10–12 for trousers; would consider these skinny jeans at the lower end but unlikely near $20.""}",1779894923,images/399087015.jpg
P025,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.45, 0.42, 0.40, 0.39, 0.38, 0.36, 0.35, 0.33, 0.31, 0.28], ""reason"": ""Prefer dresses; buy trousers rarely. Skinny jeans appealing but price-sensitive; more likely at deeper discounts, still willing to pay around $20 occasionally.""}",1779894923,images/399087015.jpg
P024,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.70, 0.65, 0.45, 0.42, 0.40, 0.30, 0.28, 0.22, 0.20, 0.12], ""reason"": ""I buy trousers near $14–16; strong chance at those prices, drops as price rises.""}",1779894924,images/399087015.jpg
P006,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.68, 0.66, 0.64, 0.63, 0.63, 0.61, 0.60, 0.58, 0.57, 0.52], ""reason"": ""Frequent trouser buyer comfortable with H&M price range; lower prices boost likelihood, but low-rise super-skinny fit reduces overall appeal.""}",1779894924,images/399087015.jpg
P029,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.30,0.25,0.18,0.16,0.16,0.13,0.12,0.11,0.10,0.06],""reason"":""Price-sensitive; usually buy T-shirts around $14–16, so I'd only consider jeans near $15 and quickly drop off above ~$17.""}",1779894924,images/399087015.jpg
P032,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.08, 0.06, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.02], ""reason"": ""Price-sensitive, rarely buy trousers and usually pay $8–12; likelihood low and falls as price rises.""}",1779894927,images/399087015.jpg
P031,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.70, 0.58, 0.44, 0.41, 0.40, 0.33, 0.31, 0.26, 0.22, 0.12], ""reason"": ""Price-sensitive young H&M shopper who buys trousers; comfortable around $14–16, likelihood falls steadily above that range.""}",1779894928,images/399087015.jpg
P033,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.55, 0.60, 0.45, 0.42, 0.42, 0.35, 0.34, 0.30, 0.28, 0.18], ""reason"": ""Most likely to buy near my usual paid range ($14.36–$16.59); likelihood falls steadily as price rises—I'm price-sensitive and buy trousers only occasionally.""}",1779894929,images/399087015.jpg
P028,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.55,0.50,0.47,0.46,0.46,0.42,0.41,0.38,0.34,0.30],""reason"":""Prefer sweaters; buy jeans only if cheap and fit looks good. Comfortable up to ~$20; much more likely below $18.""}",1779894929,images/399087015.jpg
P035,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.12, 0.10, 0.08, 0.07, 0.07, 0.06, 0.06, 0.05, 0.04, 0.02], ""reason"": ""Rare buyer, usually pay $9–12 and mostly buy bikini tops. These jeans feel pricey; I'd only purchase at the lowest prices or during a clear sale.""}",1779894930,images/399087015.jpg
P030,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.30,0.28,0.26,0.255,0.255,0.24,0.235,0.21,0.20,0.12],""reason"":""Price-sensitive, occasional trouser buyer aged 55+. Lower prices raise likelihood, but low-rise super-skinny cut reduces interest despite familiar price range.""}",1779894930,images/399087015.jpg
P039,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.18,0.14,0.10,0.09,0.09,0.07,0.07,0.06,0.05,0.03],""reason"":""Mostly buys dresses, low shopping frequency; price-sensitive within typical $14–$16. Reasonable at $14.99–$15.99, declines steadily above $16.50.""}",1779894934,images/399087015.jpg
P037,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.92, 0.90, 0.88, 0.87, 0.87, 0.85, 0.84, 0.82, 0.79, 0.75], ""reason"": ""Young frequent H&M trousers buyer; skinny jeans match style. Comfortable paying around $19–22, so low prices very attractive; probability slowly decreases as price rises.""}",1779894935,images/399087015.jpg
P036,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.16, 0.12, 0.09, 0.08, 0.08, 0.07, 0.07, 0.06, 0.05, 0.03], ""reason"": ""Mostly buy bikini tops; price-sensitive with typical spend ~$14–16. I'd consider jeans only at lowest prices; purchase likelihood drops quickly above ~$16.""}",1779894938,images/399087015.jpg
P044,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.48,0.43,0.35,0.33,0.33,0.27,0.26,0.22,0.20,0.12],""reason"":""Price-sensitive, usually buy dresses; super-skinny low-rise jeans less appealing to me, so likelihood falls as price increases.""}",1779894938,images/399087015.jpg
P042,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.24, 0.20, 0.14, 0.13, 0.13, 0.10, 0.09, 0.07, 0.06, 0.03], ""reason"": ""Generally price-sensitive, prefers sweaters; would consider skinny jeans only at low prices near usual spend. Likelihood drops as price increases.""}",1779894938,images/399087015.jpg
P038,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.31, 0.30, 0.28, 0.27, 0.27, 0.25, 0.25, 0.22, 0.20, 0.18], ""reason"": ""Rare buyer who prefers dresses; would only consider super-skinny jeans at lower prices, likelihood falls as price approaches typical spend.""}",1779894940,images/399087015.jpg
P041,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.28,0.22,0.14,0.12,0.12,0.10,0.09,0.07,0.06,0.03],""reason"":""Mostly buy sweaters and pay ~$14–16. Skinny, low-rise jeans less appealing; I'll buy only near my usual price. Probability declines as price rises above ~$16.""}",1779894941,images/399087015.jpg
P040,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.60, 0.56, 0.52, 0.50, 0.50, 0.47, 0.46, 0.42, 0.40, 0.28], ""reason"": ""Prices below my usual $19–$24 spend are attractive; likelihood falls as price nears/exceeds that range. Skinny dark-blue jeans match my style, so mid-low prices most convincing.""}",1779894942,images/399087015.jpg
P049,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.12,0.10,0.09,0.085,0.085,0.07,0.07,0.055,0.045,0.02],""reason"":""Rare buyer who mainly buys sweaters at ~$9–12; these jeans are pricier and not my category. Small chance at lowest price, near-zero at highest.""}",1779894944,images/399087015.jpg
P047,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.22,0.18,0.14,0.13,0.13,0.11,0.11,0.09,0.08,0.05],""reason"":""I buy rarely, prefer sweaters, and stick to my typical paid range (~$14–16); interest in jeans is low and falls as price rises.""}",1779894944,images/399087015.jpg
P045,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.60,0.58,0.45,0.40,0.39,0.30,0.28,0.22,0.20,0.10],""reason"":""Young, price-sensitive H&M shopper favors purchases near usual $14.20–$16.55; likely to buy at $15–$16, probability falls steadily above that, less likely near $20.""}",1779894945,images/399087015.jpg
P043,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.85, 0.82, 0.78, 0.77, 0.77, 0.74, 0.73, 0.70, 0.68, 0.60], ""reason"": ""Regular trouser buyer; comfortable paying ~\$19. Discounts increase likelihood, so lower prices raise purchase probability.""}",1779894945,images/399087015.jpg
P046,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.75, 0.68, 0.40, 0.36, 0.35, 0.25, 0.24, 0.20, 0.18, 0.12], ""reason"": ""Price-sensitive older buyer favors trousers; buys when price within usual $14–$16.7 range; interest drops above $17 and for very low-rise skinny style.""}",1779894946,images/399087015.jpg
P048,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.25, 0.20, 0.18, 0.17, 0.17, 0.15, 0.15, 0.13, 0.12, 0.08], ""reason"": ""Price-sensitive (usual spend $10–12) and buy dresses more than trousers. Only likely to buy jeans at a low discount, so probability steadily decreases as price rises.""}",1779894947,images/399087015.jpg
P001,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.70, 0.70, 0.85, 0.45, 0.12, 0.10, 0.08, 0.06, 0.05, 0.03], ""reason"": ""I usually pay ~$19–23; high likelihood near that range. Black shaping skinny jeans attractive; purchase probability drops steeply above ~$26.""}",1779894947,images/399136009.jpg
P004,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.35,0.34,0.25,0.10,0.04,0.03,0.02,0.015,0.012,0.01],""reason"":""Mostly buy dresses and am price-sensitive; would consider these jeans near my usual $14–16 spend, drops steeply above the mid-$20s.""}",1779894948,images/399136009.jpg
P002,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.68,0.67,0.35,0.12,0.04,0.03,0.02,0.02,0.015,0.01],""reason"":""Price-sensitive; prefer trousers around $14–16. Low hesitation at ~$13, moderate at ~$18, unlikely above $25 unless big need or discount.""}",1779894948,images/399136009.jpg
P034,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"": [14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99], ""p_buy"": [0.45, 0.40, 0.30, 0.28, 0.27, 0.22, 0.21, 0.18, 0.16, 0.08], ""reason"": ""Price-sensitive teen who usually pays $14–16 for H&M; likes skinny jeans but buys sweaters more often, so purchase probability falls as price rises.""}",1779894950,images/399087015.jpg
P050,399087015,4a089618149399e7b3bca9edb436b5ac,"[14.99, 15.99, 16.79, 16.99, 17.0, 17.49, 17.57, 17.99, 18.17, 19.99]",0,"{""prices"":[14.99,15.99,16.79,16.99,17.0,17.49,17.57,17.99,18.17,19.99],""p_buy"":[0.20,0.17,0.15,0.14,0.14,0.12,0.11,0.10,0.09,0.06],""reason"":""I mostly buy sweaters and spend ~$9–12. I'd only buy jeans occasionally and only at lower/discounted prices, so purchase probability drops as price rises.""}",1779894950,images/399087015.jpg
P007,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.52,0.51,0.38,0.22,0.06,0.04,0.03,0.02,0.02,0.01],""reason"":""I prefer trousers; will buy if within my usual price band or at clear discount, otherwise unlikely given low purchase frequency.""}",1779894951,images/399136009.jpg
P008,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.88,0.87,0.55,0.25,0.08,0.06,0.04,0.03,0.02,0.01],""reason"":""Young frequent H&M trouser buyer; comfortable paying $14–$17. Likely to buy near that range, unlikely if above $25.""}",1779894952,images/399136009.jpg
P003,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.55,0.54,0.45,0.22,0.06,0.05,0.04,0.03,0.03,0.02],""reason"":""Usually pay ~$19–23 and buy dresses more; likely under ~$20, consider at ~$26, unlikely at $38+ due to price sensitivity.""}",1779894953,images/399136009.jpg
P006,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.20, 0.18, 0.25, 0.15, 0.07, 0.04, 0.03, 0.03, 0.02, 0.03], ""reason"": ""Prefer trousers and comfortable around $19–23; most likely to buy on sale (~$13) or at $18.52, probability falls sharply above ~$26.""}",1779894954,images/399136009.jpg
P009,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.55,0.55,0.40,0.15,0.06,0.05,0.04,0.03,0.02,0.01],""reason"":""I usually pay ~$14–16 at H&M; I'd buy trousers on low-to-mid sale prices, probability falls sharply above about $25.""}",1779894955,images/399136009.jpg
P016,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.12,0.12,0.05,0.02,0.01,0.005,0.003,0.002,0.001,0.001],""reason"":""Budget-conscious, rarely buy trousers; only likely to purchase if price is very low or on strong sale.""}",1779894959,images/399136009.jpg
P012,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.35, 0.35, 0.45, 0.55, 0.20, 0.15, 0.10, 0.07, 0.05, 0.03], ""reason"": ""Occasional H&M buyer who prefers dresses; I buy jeans only if price fits my usual $21–32 range or a clear sale, so probability drops above that.""}",1779894960,images/399136009.jpg
P013,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.78,0.77,0.62,0.42,0.09,0.07,0.06,0.05,0.04,0.03],""reason"":""Price-sensitive, prefers trousers; likely to buy near usual $19–25 or on strong discounts; low probability at higher prices.""}",1779894961,images/399136009.jpg
P014,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.55,0.54,0.65,0.70,0.30,0.25,0.20,0.15,0.12,0.10],""reason"":""Occasional trousers buyer; prefers $20–30. Lower sale prices help impulse buy; prices above ~$35 deter due to budget and perceived H&M quality.""}",1779894962,images/399136009.jpg
P017,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.35, 0.33, 0.12, 0.06, 0.04, 0.03, 0.03, 0.02, 0.01, 0.005], ""reason"": ""I buy low‑price basics ($9–12). I’d only consider these shaping jeans at steep discounts, so only the lowest prices have meaningful purchase probability.""}",1779894965,images/399136009.jpg
P019,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.18,0.18,0.16,0.20,0.08,0.06,0.05,0.04,0.03,0.02],""reason"":""Prefer dresses and buy rarely. Price-sensitive with typical spend $20–30, so most likely to buy in that range; higher prices strongly reduce likelihood.""}",1779894965,images/399136009.jpg
P021,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.55, 0.55, 0.70, 0.50, 0.10, 0.08, 0.05, 0.04, 0.03, 0.02], ""reason"": ""Mostly buy dresses but like shaping jeans; price-sensitive. Highest likelihood around $18–24, good chance at ~$13 sale, very unlikely above ~$37.""}",1779894965,images/399136009.jpg
P011,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"":[12.99,13.0,18.52,25.99,37.49,39.99,42.49,44.99,45.99,49.99],""p_buy"":[0.30,0.30,0.24,0.28,0.08,0.06,0.05,0.04,0.03,0.02],""reason"":""Prefer dresses and buy trousers rarely; purchase likelihood highest at low-to-mid H&M prices (~$13–26), falls steeply above ~$30.""}",1779894966,images/399136009.jpg
P010,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.65, 0.64, 0.58, 0.70, 0.20, 0.15, 0.12, 0.08, 0.07, 0.05], ""reason"": ""Black shaping skinny is a staple; I shop trousers rarely and pay ~$20–30. Likely to buy in that range or on deep sale; unlikely above $40.""}",1779894968,images/399136009.jpg
P020,399136009,d94c21f6e463b35eb6153f93f2b3803a,"[12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99]",0,"{""prices"": [12.99, 13.0, 18.52, 25.99, 37.49, 39.99, 42.49, 44.99, 45.99, 49.99], ""p_buy"": [0.12, 0.11, 0.05, 0.02, 0.008, 0.006, 0.005, 0.004, 0.003, 0.002], ""reason"": ""Generally buy cheaper T‑shirts ($8–11); rarely buy trousers. Would only buy these jeans at low prices or strong discount.""}",1779894969,images/399136009.jpg
